# File written by the predict_spectrum.py script.
# frequency (cm^-1)	Intensity
7.02301e+02	1.21740e-01
7.03002e+02	1.22251e-01
7.03702e+02	1.22765e-01
7.04402e+02	1.23282e-01
7.05103e+02	1.23802e-01
7.05803e+02	1.24326e-01
7.06503e+02	1.24853e-01
7.07204e+02	1.25384e-01
7.07904e+02	1.25918e-01
7.08604e+02	1.26456e-01
7.09305e+02	1.26997e-01
7.10005e+02	1.27541e-01
7.10705e+02	1.28089e-01
7.11406e+02	1.28641e-01
7.12106e+02	1.29196e-01
7.12806e+02	1.29755e-01
7.13507e+02	1.30318e-01
7.14207e+02	1.30884e-01
7.14907e+02	1.31454e-01
7.15608e+02	1.32028e-01
7.16308e+02	1.32606e-01
7.17009e+02	1.33187e-01
7.17709e+02	1.33772e-01
7.18409e+02	1.34362e-01
7.19110e+02	1.34955e-01
7.19810e+02	1.35552e-01
7.20510e+02	1.36154e-01
7.21211e+02	1.36759e-01
7.21911e+02	1.37368e-01
7.22611e+02	1.37982e-01
7.23312e+02	1.38600e-01
7.24012e+02	1.39222e-01
7.24712e+02	1.39848e-01
7.25413e+02	1.40478e-01
7.26113e+02	1.41113e-01
7.26813e+02	1.41752e-01
7.27514e+02	1.42396e-01
7.28214e+02	1.43044e-01
7.28914e+02	1.43697e-01
7.29615e+02	1.44354e-01
7.30315e+02	1.45015e-01
7.31016e+02	1.45682e-01
7.31716e+02	1.46353e-01
7.32416e+02	1.47028e-01
7.33117e+02	1.47709e-01
7.33817e+02	1.48394e-01
7.34517e+02	1.49084e-01
7.35218e+02	1.49779e-01
7.35918e+02	1.50479e-01
7.36618e+02	1.51183e-01
7.37319e+02	1.51893e-01
7.38019e+02	1.52608e-01
7.38719e+02	1.53328e-01
7.39420e+02	1.54054e-01
7.40120e+02	1.54784e-01
7.40820e+02	1.55520e-01
7.41521e+02	1.56261e-01
7.42221e+02	1.57007e-01
7.42921e+02	1.57759e-01
7.43622e+02	1.58517e-01
7.44322e+02	1.59280e-01
7.45023e+02	1.60048e-01
7.45723e+02	1.60822e-01
7.46423e+02	1.61602e-01
7.47124e+02	1.62388e-01
7.47824e+02	1.63179e-01
7.48524e+02	1.63976e-01
7.49225e+02	1.64780e-01
7.49925e+02	1.65589e-01
7.50625e+02	1.66404e-01
7.51326e+02	1.67226e-01
7.52026e+02	1.68053e-01
7.52726e+02	1.68887e-01
7.53427e+02	1.69727e-01
7.54127e+02	1.70574e-01
7.54827e+02	1.71427e-01
7.55528e+02	1.72286e-01
7.56228e+02	1.73152e-01
7.56928e+02	1.74025e-01
7.57629e+02	1.74904e-01
7.58329e+02	1.75790e-01
7.59030e+02	1.76683e-01
7.59730e+02	1.77583e-01
7.60430e+02	1.78490e-01
7.61131e+02	1.79404e-01
7.61831e+02	1.80325e-01
7.62531e+02	1.81253e-01
7.63232e+02	1.82189e-01
7.63932e+02	1.83132e-01
7.64632e+02	1.84082e-01
7.65333e+02	1.85040e-01
7.66033e+02	1.86006e-01
7.66733e+02	1.86979e-01
7.67434e+02	1.87960e-01
7.68134e+02	1.88948e-01
7.68834e+02	1.89945e-01
7.69535e+02	1.90950e-01
7.70235e+02	1.91962e-01
7.70935e+02	1.92983e-01
7.71636e+02	1.94013e-01
7.72336e+02	1.95050e-01
7.73037e+02	1.96096e-01
7.73737e+02	1.97151e-01
7.74437e+02	1.98214e-01
7.75138e+02	1.99286e-01
7.75838e+02	2.00367e-01
7.76538e+02	2.01457e-01
7.77239e+02	2.02556e-01
7.77939e+02	2.03664e-01
7.78639e+02	2.04781e-01
7.79340e+02	2.05908e-01
7.80040e+02	2.07044e-01
7.80740e+02	2.08189e-01
7.81441e+02	2.09344e-01
7.82141e+02	2.10509e-01
7.82841e+02	2.11684e-01
7.83542e+02	2.12869e-01
7.84242e+02	2.14064e-01
7.84942e+02	2.15269e-01
7.85643e+02	2.16485e-01
7.86343e+02	2.17711e-01
7.87044e+02	2.18947e-01
7.87744e+02	2.20195e-01
7.88444e+02	2.21453e-01
7.89145e+02	2.22722e-01
7.89845e+02	2.24002e-01
7.90545e+02	2.25294e-01
7.91246e+02	2.26596e-01
7.91946e+02	2.27911e-01
7.92646e+02	2.29237e-01
7.93347e+02	2.30574e-01
7.94047e+02	2.31924e-01
7.94747e+02	2.33285e-01
7.95448e+02	2.34659e-01
7.96148e+02	2.36045e-01
7.96848e+02	2.37444e-01
7.97549e+02	2.38855e-01
7.98249e+02	2.40279e-01
7.98949e+02	2.41716e-01
7.99650e+02	2.43166e-01
8.00350e+02	2.44630e-01
8.01051e+02	2.46106e-01
8.01751e+02	2.47597e-01
8.02451e+02	2.49101e-01
8.03152e+02	2.50619e-01
8.03852e+02	2.52151e-01
8.04552e+02	2.53698e-01
8.05253e+02	2.55259e-01
8.05953e+02	2.56834e-01
8.06653e+02	2.58425e-01
8.07354e+02	2.60030e-01
8.08054e+02	2.61651e-01
8.08754e+02	2.63287e-01
8.09455e+02	2.64938e-01
8.10155e+02	2.66606e-01
8.10855e+02	2.68289e-01
8.11556e+02	2.69989e-01
8.12256e+02	2.71705e-01
8.12956e+02	2.73438e-01
8.13657e+02	2.75187e-01
8.14357e+02	2.76954e-01
8.15058e+02	2.78738e-01
8.15758e+02	2.80540e-01
8.16458e+02	2.82359e-01
8.17159e+02	2.84196e-01
8.17859e+02	2.86052e-01
8.18559e+02	2.87925e-01
8.19260e+02	2.89818e-01
8.19960e+02	2.91730e-01
8.20660e+02	2.93661e-01
8.21361e+02	2.95611e-01
8.22061e+02	2.97581e-01
8.22761e+02	2.99571e-01
8.23462e+02	3.01582e-01
8.24162e+02	3.03613e-01
8.24862e+02	3.05665e-01
8.25563e+02	3.07738e-01
8.26263e+02	3.09833e-01
8.26963e+02	3.11949e-01
8.27664e+02	3.14087e-01
8.28364e+02	3.16248e-01
8.29065e+02	3.18431e-01
8.29765e+02	3.20638e-01
8.30465e+02	3.22867e-01
8.31166e+02	3.25121e-01
8.31866e+02	3.27398e-01
8.32566e+02	3.29699e-01
8.33267e+02	3.32026e-01
8.33967e+02	3.34377e-01
8.34667e+02	3.36754e-01
8.35368e+02	3.39156e-01
8.36068e+02	3.41585e-01
8.36768e+02	3.44040e-01
8.37469e+02	3.46522e-01
8.38169e+02	3.49032e-01
8.38869e+02	3.51569e-01
8.39570e+02	3.54134e-01
8.40270e+02	3.56728e-01
8.40970e+02	3.59351e-01
8.41671e+02	3.62003e-01
8.42371e+02	3.64685e-01
8.43072e+02	3.67398e-01
8.43772e+02	3.70141e-01
8.44472e+02	3.72915e-01
8.45173e+02	3.75722e-01
8.45873e+02	3.78560e-01
8.46573e+02	3.81431e-01
8.47274e+02	3.84335e-01
8.47974e+02	3.87273e-01
8.48674e+02	3.90246e-01
8.49375e+02	3.93253e-01
8.50075e+02	3.96295e-01
8.50775e+02	3.99374e-01
8.51476e+02	4.02488e-01
8.52176e+02	4.05640e-01
8.52876e+02	4.08830e-01
8.53577e+02	4.12058e-01
8.54277e+02	4.15324e-01
8.54977e+02	4.18630e-01
8.55678e+02	4.21977e-01
8.56378e+02	4.25364e-01
8.57079e+02	4.28792e-01
8.57779e+02	4.32263e-01
8.58479e+02	4.35777e-01
8.59180e+02	4.39334e-01
8.59880e+02	4.42935e-01
8.60580e+02	4.46582e-01
8.61281e+02	4.50274e-01
8.61981e+02	4.54013e-01
8.62681e+02	4.57799e-01
8.63382e+02	4.61633e-01
8.64082e+02	4.65517e-01
8.64782e+02	4.69450e-01
8.65483e+02	4.73433e-01
8.66183e+02	4.77469e-01
8.66883e+02	4.81557e-01
8.67584e+02	4.85698e-01
8.68284e+02	4.89893e-01
8.68984e+02	4.94144e-01
8.69685e+02	4.98451e-01
8.70385e+02	5.02815e-01
8.71086e+02	5.07238e-01
8.71786e+02	5.11720e-01
8.72486e+02	5.16262e-01
8.73187e+02	5.20866e-01
8.73887e+02	5.25532e-01
8.74587e+02	5.30262e-01
8.75288e+02	5.35058e-01
8.75988e+02	5.39919e-01
8.76688e+02	5.44847e-01
8.77389e+02	5.49844e-01
8.78089e+02	5.54911e-01
8.78789e+02	5.60050e-01
8.79490e+02	5.65260e-01
8.80190e+02	5.70545e-01
8.80890e+02	5.75905e-01
8.81591e+02	5.81342e-01
8.82291e+02	5.86857e-01
8.82991e+02	5.92452e-01
8.83692e+02	5.98128e-01
8.84392e+02	6.03887e-01
8.85093e+02	6.09731e-01
8.85793e+02	6.15660e-01
8.86493e+02	6.21678e-01
8.87194e+02	6.27786e-01
8.87894e+02	6.33984e-01
8.88594e+02	6.40277e-01
8.89295e+02	6.46664e-01
8.89995e+02	6.53149e-01
8.90695e+02	6.59732e-01
8.91396e+02	6.66417e-01
8.92096e+02	6.73205e-01
8.92796e+02	6.80098e-01
8.93497e+02	6.87100e-01
8.94197e+02	6.94210e-01
8.94897e+02	7.01433e-01
8.95598e+02	7.08771e-01
8.96298e+02	7.16226e-01
8.96998e+02	7.23800e-01
8.97699e+02	7.31496e-01
8.98399e+02	7.39317e-01
8.99100e+02	7.47265e-01
8.99800e+02	7.55343e-01
9.00500e+02	7.63555e-01
9.01201e+02	7.71903e-01
9.01901e+02	7.80389e-01
9.02601e+02	7.89018e-01
9.03302e+02	7.97792e-01
9.04002e+02	8.06715e-01
9.04702e+02	8.15790e-01
9.05403e+02	8.25020e-01
9.06103e+02	8.34410e-01
9.06803e+02	8.43962e-01
9.07504e+02	8.53681e-01
9.08204e+02	8.63570e-01
9.08904e+02	8.73634e-01
9.09605e+02	8.83877e-01
9.10305e+02	8.94302e-01
9.11006e+02	9.04915e-01
9.11706e+02	9.15720e-01
9.12406e+02	9.26721e-01
9.13107e+02	9.37923e-01
9.13807e+02	9.49331e-01
9.14507e+02	9.60951e-01
9.15208e+02	9.72788e-01
9.15908e+02	9.84846e-01
9.16608e+02	9.97132e-01
9.17309e+02	1.00965e+00
9.18009e+02	1.02241e+00
9.18709e+02	1.03541e+00
9.19410e+02	1.04867e+00
9.20110e+02	1.06218e+00
9.20810e+02	1.07596e+00
9.21511e+02	1.09001e+00
9.22211e+02	1.10435e+00
9.22911e+02	1.11896e+00
9.23612e+02	1.13387e+00
9.24312e+02	1.14909e+00
9.25013e+02	1.16461e+00
9.25713e+02	1.18046e+00
9.26413e+02	1.19663e+00
9.27114e+02	1.21314e+00
9.27814e+02	1.22999e+00
9.28514e+02	1.24721e+00
9.29215e+02	1.26478e+00
9.29915e+02	1.28274e+00
9.30615e+02	1.30108e+00
9.31316e+02	1.31982e+00
9.32016e+02	1.33898e+00
9.32716e+02	1.35855e+00
9.33417e+02	1.37856e+00
9.34117e+02	1.39902e+00
9.34817e+02	1.41994e+00
9.35518e+02	1.44134e+00
9.36218e+02	1.46322e+00
9.36918e+02	1.48561e+00
9.37619e+02	1.50853e+00
9.38319e+02	1.53197e+00
9.39020e+02	1.55598e+00
9.39720e+02	1.58055e+00
9.40420e+02	1.60572e+00
9.41121e+02	1.63149e+00
9.41821e+02	1.65789e+00
9.42521e+02	1.68494e+00
9.43222e+02	1.71266e+00
9.43922e+02	1.74108e+00
9.44622e+02	1.77021e+00
9.45323e+02	1.80008e+00
9.46023e+02	1.83071e+00
9.46723e+02	1.86214e+00
9.47424e+02	1.89439e+00
9.48124e+02	1.92748e+00
9.48824e+02	1.96145e+00
9.49525e+02	1.99633e+00
9.50225e+02	2.03215e+00
9.50925e+02	2.06895e+00
9.51626e+02	2.10676e+00
9.52326e+02	2.14562e+00
9.53027e+02	2.18556e+00
9.53727e+02	2.22663e+00
9.54427e+02	2.26888e+00
9.55128e+02	2.31234e+00
9.55828e+02	2.35706e+00
9.56528e+02	2.40309e+00
9.57229e+02	2.45048e+00
9.57929e+02	2.49930e+00
9.58629e+02	2.54958e+00
9.59330e+02	2.60140e+00
9.60030e+02	2.65482e+00
9.60730e+02	2.70989e+00
9.61431e+02	2.76670e+00
9.62131e+02	2.82531e+00
9.62831e+02	2.88580e+00
9.63532e+02	2.94826e+00
9.64232e+02	3.01275e+00
9.64932e+02	3.07939e+00
9.65633e+02	3.14825e+00
9.66333e+02	3.21945e+00
9.67034e+02	3.29308e+00
9.67734e+02	3.36926e+00
9.68434e+02	3.44810e+00
9.69135e+02	3.52973e+00
9.69835e+02	3.61428e+00
9.70535e+02	3.70190e+00
9.71236e+02	3.79272e+00
9.71936e+02	3.88691e+00
9.72636e+02	3.98463e+00
9.73337e+02	4.08606e+00
9.74037e+02	4.19139e+00
9.74737e+02	4.30082e+00
9.75438e+02	4.41456e+00
9.76138e+02	4.53283e+00
9.76838e+02	4.65588e+00
9.77539e+02	4.78397e+00
9.78239e+02	4.91736e+00
9.78939e+02	5.05636e+00
9.79640e+02	5.20128e+00
9.80340e+02	5.35244e+00
9.81041e+02	5.51022e+00
9.81741e+02	5.67499e+00
9.82441e+02	5.84717e+00
9.83142e+02	6.02720e+00
9.83842e+02	6.21555e+00
9.84542e+02	6.41274e+00
9.85243e+02	6.61932e+00
9.85943e+02	6.83588e+00
9.86643e+02	7.06305e+00
9.87344e+02	7.30153e+00
9.88044e+02	7.55207e+00
9.88744e+02	7.81546e+00
9.89445e+02	8.09258e+00
9.90145e+02	8.38438e+00
9.90845e+02	8.69188e+00
9.91546e+02	9.01620e+00
9.92246e+02	9.35854e+00
9.92946e+02	9.72022e+00
9.93647e+02	1.01027e+01
9.94347e+02	1.05075e+01
9.95048e+02	1.09363e+01
9.95748e+02	1.13911e+01
9.96448e+02	1.18738e+01
9.97149e+02	1.23867e+01
9.97849e+02	1.29323e+01
9.98549e+02	1.35133e+01
9.99250e+02	1.41325e+01
9.99950e+02	1.47933e+01
1.00065e+03	1.54993e+01
1.00135e+03	1.62544e+01
1.00205e+03	1.70629e+01
1.00275e+03	1.79297e+01
1.00345e+03	1.88602e+01
1.00415e+03	1.98600e+01
1.00485e+03	2.09358e+01
1.00555e+03	2.20946e+01
1.00625e+03	2.33444e+01
1.00695e+03	2.46939e+01
1.00765e+03	2.61526e+01
1.00835e+03	2.77310e+01
1.00905e+03	2.94407e+01
1.00975e+03	3.12942e+01
1.01046e+03	3.33051e+01
1.01116e+03	3.54882e+01
1.01186e+03	3.78590e+01
1.01256e+03	4.04339e+01
1.01326e+03	4.32299e+01
1.01396e+03	4.62639e+01
1.01466e+03	4.95524e+01
1.01536e+03	5.31102e+01
1.01606e+03	5.69491e+01
1.01676e+03	6.10763e+01
1.01746e+03	6.54920e+01
1.01816e+03	7.01861e+01
1.01886e+03	7.51352e+01
1.01956e+03	8.02982e+01
1.02026e+03	8.56121e+01
1.02096e+03	9.09887e+01
1.02166e+03	9.63118e+01
1.02236e+03	1.01437e+02
1.02306e+03	1.06196e+02
1.02376e+03	1.10405e+02
1.02446e+03	1.13877e+02
1.02516e+03	1.16440e+02
1.02586e+03	1.17958e+02
1.02656e+03	1.18343e+02
1.02726e+03	1.17575e+02
1.02796e+03	1.15697e+02
1.02866e+03	1.12814e+02
1.02936e+03	1.09076e+02
1.03007e+03	1.04663e+02
1.03077e+03	9.97626e+01
1.03147e+03	9.45543e+01
1.03217e+03	8.91994e+01
1.03287e+03	8.38328e+01
1.03357e+03	7.85614e+01
1.03427e+03	7.34647e+01
1.03497e+03	6.85977e+01
1.03567e+03	6.39953e+01
1.03637e+03	5.96760e+01
1.03707e+03	5.56460e+01
1.03777e+03	5.19027e+01
1.03847e+03	4.84369e+01
1.03917e+03	4.52358e+01
1.03987e+03	4.22837e+01
1.04057e+03	3.95641e+01
1.04127e+03	3.70598e+01
1.04197e+03	3.47541e+01
1.04267e+03	3.26309e+01
1.04337e+03	3.06747e+01
1.04407e+03	2.88713e+01
1.04477e+03	2.72075e+01
1.04547e+03	2.56709e+01
1.04617e+03	2.42505e+01
1.04687e+03	2.29360e+01
1.04757e+03	2.17182e+01
1.04827e+03	2.05886e+01
1.04897e+03	1.95396e+01
1.04967e+03	1.85643e+01
1.05038e+03	1.76564e+01
1.05108e+03	1.68103e+01
1.05178e+03	1.60208e+01
1.05248e+03	1.52832e+01
1.05318e+03	1.45935e+01
1.05388e+03	1.39476e+01
1.05458e+03	1.33422e+01
1.05528e+03	1.27741e+01
1.05598e+03	1.22404e+01
1.05668e+03	1.17386e+01
1.05738e+03	1.12661e+01
1.05808e+03	1.08210e+01
1.05878e+03	1.04011e+01
1.05948e+03	1.00046e+01
1.06018e+03	9.63002e+00
1.06088e+03	9.27569e+00
1.06158e+03	8.94025e+00
1.06228e+03	8.62242e+00
1.06298e+03	8.32104e+00
1.06368e+03	8.03500e+00
1.06438e+03	7.76332e+00
1.06508e+03	7.50508e+00
1.06578e+03	7.25943e+00
1.06648e+03	7.02557e+00
1.06718e+03	6.80280e+00
1.06788e+03	6.59042e+00
1.06858e+03	6.38783e+00
1.06928e+03	6.19445e+00
1.06998e+03	6.00973e+00
1.07069e+03	5.83317e+00
1.07139e+03	5.66433e+00
1.07209e+03	5.50275e+00
1.07279e+03	5.34804e+00
1.07349e+03	5.19983e+00
1.07419e+03	5.05776e+00
1.07489e+03	4.92151e+00
1.07559e+03	4.79076e+00
1.07629e+03	4.66524e+00
1.07699e+03	4.54467e+00
1.07769e+03	4.42880e+00
1.07839e+03	4.31740e+00
1.07909e+03	4.21025e+00
1.07979e+03	4.10713e+00
1.08049e+03	4.00785e+00
1.08119e+03	3.91222e+00
1.08189e+03	3.82008e+00
1.08259e+03	3.73127e+00
1.08329e+03	3.64561e+00
1.08399e+03	3.56298e+00
1.08469e+03	3.48324e+00
1.08539e+03	3.40625e+00
1.08609e+03	3.33189e+00
1.08679e+03	3.26005e+00
1.08749e+03	3.19062e+00
1.08819e+03	3.12349e+00
1.08889e+03	3.05857e+00
1.08959e+03	2.99577e+00
1.09030e+03	2.93499e+00
1.09100e+03	2.87616e+00
1.09170e+03	2.81919e+00
1.09240e+03	2.76401e+00
1.09310e+03	2.71054e+00
1.09380e+03	2.65873e+00
1.09450e+03	2.60850e+00
1.09520e+03	2.55980e+00
1.09590e+03	2.51256e+00
1.09660e+03	2.46673e+00
1.09730e+03	2.42226e+00
1.09800e+03	2.37909e+00
1.09870e+03	2.33719e+00
1.09940e+03	2.29649e+00
1.10010e+03	2.25697e+00
1.10080e+03	2.21857e+00
1.10150e+03	2.18126e+00
1.10220e+03	2.14500e+00
1.10290e+03	2.10975e+00
1.10360e+03	2.07548e+00
1.10430e+03	2.04215e+00
1.10500e+03	2.00974e+00
1.10570e+03	1.97820e+00
1.10640e+03	1.94753e+00
1.10710e+03	1.91767e+00
1.10780e+03	1.88862e+00
1.10850e+03	1.86033e+00
1.10920e+03	1.83280e+00
1.10990e+03	1.80599e+00
1.11061e+03	1.77988e+00
1.11131e+03	1.75446e+00
1.11201e+03	1.72969e+00
1.11271e+03	1.70556e+00
1.11341e+03	1.68206e+00
1.11411e+03	1.65915e+00
1.11481e+03	1.63683e+00
1.11551e+03	1.61508e+00
1.11621e+03	1.59388e+00
1.11691e+03	1.57322e+00
1.11761e+03	1.55308e+00
1.11831e+03	1.53344e+00
1.11901e+03	1.51430e+00
1.11971e+03	1.49563e+00
1.12041e+03	1.47743e+00
1.12111e+03	1.45969e+00
1.12181e+03	1.44239e+00
1.12251e+03	1.42552e+00
1.12321e+03	1.40907e+00
1.12391e+03	1.39302e+00
1.12461e+03	1.37738e+00
1.12531e+03	1.36213e+00
1.12601e+03	1.34725e+00
1.12671e+03	1.33275e+00
1.12741e+03	1.31861e+00
1.12811e+03	1.30482e+00
1.12881e+03	1.29138e+00
1.12951e+03	1.27828e+00
1.13022e+03	1.26551e+00
1.13092e+03	1.25306e+00
1.13162e+03	1.24093e+00
1.13232e+03	1.22910e+00
1.13302e+03	1.21758e+00
1.13372e+03	1.20636e+00
1.13442e+03	1.19543e+00
1.13512e+03	1.18479e+00
1.13582e+03	1.17442e+00
1.13652e+03	1.16433e+00
1.13722e+03	1.15451e+00
1.13792e+03	1.14496e+00
1.13862e+03	1.13566e+00
1.13932e+03	1.12663e+00
1.14002e+03	1.11784e+00
1.14072e+03	1.10931e+00
1.14142e+03	1.10101e+00
1.14212e+03	1.09296e+00
1.14282e+03	1.08515e+00
1.14352e+03	1.07757e+00
1.14422e+03	1.07022e+00
1.14492e+03	1.06310e+00
1.14562e+03	1.05620e+00
1.14632e+03	1.04952e+00
1.14702e+03	1.04307e+00
1.14772e+03	1.03683e+00
1.14842e+03	1.03081e+00
1.14912e+03	1.02500e+00
1.14982e+03	1.01940e+00
1.15053e+03	1.01402e+00
1.15123e+03	1.00884e+00
1.15193e+03	1.00386e+00
1.15263e+03	9.99097e-01
1.15333e+03	9.94533e-01
1.15403e+03	9.90172e-01
1.15473e+03	9.86013e-01
1.15543e+03	9.82055e-01
1.15613e+03	9.78299e-01
1.15683e+03	9.74742e-01
1.15753e+03	9.71385e-01
1.15823e+03	9.68228e-01
1.15893e+03	9.65271e-01
1.15963e+03	9.62513e-01
1.16033e+03	9.59956e-01
1.16103e+03	9.57599e-01
1.16173e+03	9.55442e-01
1.16243e+03	9.53488e-01
1.16313e+03	9.51736e-01
1.16383e+03	9.50188e-01
1.16453e+03	9.48845e-01
1.16523e+03	9.47708e-01
1.16593e+03	9.46778e-01
1.16663e+03	9.46059e-01
1.16733e+03	9.45550e-01
1.16803e+03	9.45255e-01
1.16873e+03	9.45175e-01
1.16943e+03	9.45314e-01
1.17014e+03	9.45674e-01
1.17084e+03	9.46257e-01
1.17154e+03	9.47067e-01
1.17224e+03	9.48108e-01
1.17294e+03	9.49382e-01
1.17364e+03	9.50893e-01
1.17434e+03	9.52646e-01
1.17504e+03	9.54645e-01
1.17574e+03	9.56894e-01
1.17644e+03	9.59399e-01
1.17714e+03	9.62164e-01
1.17784e+03	9.65195e-01
1.17854e+03	9.68498e-01
1.17924e+03	9.72078e-01
1.17994e+03	9.75943e-01
1.18064e+03	9.80099e-01
1.18134e+03	9.84553e-01
1.18204e+03	9.89314e-01
1.18274e+03	9.94388e-01
1.18344e+03	9.99785e-01
1.18414e+03	1.00551e+00
1.18484e+03	1.01158e+00
1.18554e+03	1.01800e+00
1.18624e+03	1.02478e+00
1.18694e+03	1.03194e+00
1.18764e+03	1.03948e+00
1.18834e+03	1.04741e+00
1.18904e+03	1.05576e+00
1.18974e+03	1.06452e+00
1.19045e+03	1.07373e+00
1.19115e+03	1.08339e+00
1.19185e+03	1.09352e+00
1.19255e+03	1.10413e+00
1.19325e+03	1.11525e+00
1.19395e+03	1.12689e+00
1.19465e+03	1.13908e+00
1.19535e+03	1.15183e+00
1.19605e+03	1.16517e+00
1.19675e+03	1.17912e+00
1.19745e+03	1.19371e+00
1.19815e+03	1.20896e+00
1.19885e+03	1.22490e+00
1.19955e+03	1.24157e+00
1.20025e+03	1.25898e+00
1.20095e+03	1.27719e+00
1.20165e+03	1.29621e+00
1.20235e+03	1.31610e+00
1.20305e+03	1.33689e+00
1.20375e+03	1.35863e+00
1.20445e+03	1.38135e+00
1.20515e+03	1.40512e+00
1.20585e+03	1.42997e+00
1.20655e+03	1.45597e+00
1.20725e+03	1.48318e+00
1.20795e+03	1.51165e+00
1.20865e+03	1.54146e+00
1.20935e+03	1.57267e+00
1.21006e+03	1.60537e+00
1.21076e+03	1.63964e+00
1.21146e+03	1.67556e+00
1.21216e+03	1.71323e+00
1.21286e+03	1.75276e+00
1.21356e+03	1.79424e+00
1.21426e+03	1.83780e+00
1.21496e+03	1.88356e+00
1.21566e+03	1.93166e+00
1.21636e+03	1.98224e+00
1.21706e+03	2.03547e+00
1.21776e+03	2.09152e+00
1.21846e+03	2.15056e+00
1.21916e+03	2.21280e+00
1.21986e+03	2.27845e+00
1.22056e+03	2.34775e+00
1.22126e+03	2.42096e+00
1.22196e+03	2.49834e+00
1.22266e+03	2.58020e+00
1.22336e+03	2.66687e+00
1.22406e+03	2.75871e+00
1.22476e+03	2.85609e+00
1.22546e+03	2.95946e+00
1.22616e+03	3.06926e+00
1.22686e+03	3.18602e+00
1.22756e+03	3.31029e+00
1.22826e+03	3.44269e+00
1.22896e+03	3.58388e+00
1.22966e+03	3.73460e+00
1.23037e+03	3.89567e+00
1.23107e+03	4.06799e+00
1.23177e+03	4.25254e+00
1.23247e+03	4.45041e+00
1.23317e+03	4.66281e+00
1.23387e+03	4.89106e+00
1.23457e+03	5.13663e+00
1.23527e+03	5.40113e+00
1.23597e+03	5.68636e+00
1.23667e+03	5.99429e+00
1.23737e+03	6.32708e+00
1.23807e+03	6.68714e+00
1.23877e+03	7.07708e+00
1.23947e+03	7.49978e+00
1.24017e+03	7.95834e+00
1.24087e+03	8.45616e+00
1.24157e+03	8.99684e+00
1.24227e+03	9.58422e+00
1.24297e+03	1.02223e+01
1.24367e+03	1.09152e+01
1.24437e+03	1.16670e+01
1.24507e+03	1.24814e+01
1.24577e+03	1.33618e+01
1.24647e+03	1.43106e+01
1.24717e+03	1.53290e+01
1.24787e+03	1.64160e+01
1.24857e+03	1.75682e+01
1.24927e+03	1.87782e+01
1.24997e+03	2.00341e+01
1.25068e+03	2.13185e+01
1.25138e+03	2.26075e+01
1.25208e+03	2.38704e+01
1.25278e+03	2.50699e+01
1.25348e+03	2.61639e+01
1.25418e+03	2.71073e+01
1.25488e+03	2.78562e+01
1.25558e+03	2.83721e+01
1.25628e+03	2.86266e+01
1.25698e+03	2.86051e+01
1.25768e+03	2.83087e+01
1.25838e+03	2.77543e+01
1.25908e+03	2.69720e+01
1.25978e+03	2.60013e+01
1.26048e+03	2.48865e+01
1.26118e+03	2.36726e+01
1.26188e+03	2.24010e+01
1.26258e+03	2.11083e+01
1.26328e+03	1.98239e+01
1.26398e+03	1.85710e+01
1.26468e+03	1.73660e+01
1.26538e+03	1.62202e+01
1.26608e+03	1.51402e+01
1.26678e+03	1.41292e+01
1.26748e+03	1.31876e+01
1.26818e+03	1.23142e+01
1.26888e+03	1.15064e+01
1.26958e+03	1.07606e+01
1.27029e+03	1.00732e+01
1.27099e+03	9.43991e+00
1.27169e+03	8.85676e+00
1.27239e+03	8.31974e+00
1.27309e+03	7.82504e+00
1.27379e+03	7.36907e+00
1.27449e+03	6.94851e+00
1.27519e+03	6.56026e+00
1.27589e+03	6.20148e+00
1.27659e+03	5.86960e+00
1.27729e+03	5.56226e+00
1.27799e+03	5.27730e+00
1.27869e+03	5.01279e+00
1.27939e+03	4.76696e+00
1.28009e+03	4.53822e+00
1.28079e+03	4.32512e+00
1.28149e+03	4.12635e+00
1.28219e+03	3.94073e+00
1.28289e+03	3.76718e+00
1.28359e+03	3.60473e+00
1.28429e+03	3.45249e+00
1.28499e+03	3.30966e+00
1.28569e+03	3.17551e+00
1.28639e+03	3.04938e+00
1.28709e+03	2.93066e+00
1.28779e+03	2.81880e+00
1.28849e+03	2.71330e+00
1.28919e+03	2.61370e+00
1.28989e+03	2.51958e+00
1.29060e+03	2.43056e+00
1.29130e+03	2.34627e+00
1.29200e+03	2.26641e+00
1.29270e+03	2.19066e+00
1.29340e+03	2.11876e+00
1.29410e+03	2.05046e+00
1.29480e+03	1.98552e+00
1.29550e+03	1.92373e+00
1.29620e+03	1.86489e+00
1.29690e+03	1.80881e+00
1.29760e+03	1.75534e+00
1.29830e+03	1.70431e+00
1.29900e+03	1.65558e+00
1.29970e+03	1.60901e+00
1.30040e+03	1.56448e+00
1.30110e+03	1.52187e+00
1.30180e+03	1.48108e+00
1.30250e+03	1.44199e+00
1.30320e+03	1.40452e+00
1.30390e+03	1.36858e+00
1.30460e+03	1.33409e+00
1.30530e+03	1.30097e+00
1.30600e+03	1.26915e+00
1.30670e+03	1.23857e+00
1.30740e+03	1.20915e+00
1.30810e+03	1.18084e+00
1.30880e+03	1.15358e+00
1.30950e+03	1.12733e+00
1.31021e+03	1.10203e+00
1.31091e+03	1.07764e+00
1.31161e+03	1.05412e+00
1.31231e+03	1.03142e+00
